Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,254,2,2,70,218,35,35,35.0,0.0,109,109,109.0,0.0,1133858.268,15748.0315,84.66666667,141.450816,248,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,7874.015748,7874.015748,35,109,64.6,40.53146926,1642.8,0,0,0,0,0,0,0,0,1,80.75,35.0,109.0,40,0,0,0,0,0,0,2,70,2,218,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,733,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5457.025921,244.3333333,328.1620535,618,3,733,366.5,514.0666299,730,3,0,0.0,0.0,0,0,0,0,0,0,104,40,4092.769441,1364.25648,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,611,1,1,62,78,62,62,62.0,0.0,78,78,78.0,0.0,229132.5696,3273.322422,611.0,0.0,611,611,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1636.661211,1636.661211,62,78,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,101.0,62.0,78.0,20,0,0,0,0,0,0,1,62,1,78,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57308,47,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,102,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1882352.941,39215.68627,34.0,52.82991577,95,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,19607.84314,19607.84314,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1847932,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6295.145059,3.788018174,307988.6667,753928.1654,1846938,4,909,454.5,417.9001077,750,159,1847886,615962.0,1066056.591,1846938,4,0,0,0,0,72,92,1.62343636,2.164581814,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,137637,1,1,52,299,52,52,52.0,0.0,299,299,299.0,0.0,2550.18636,14.53097641,137637.0,0.0,137637,137637,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.265488204,7.265488204,52,299,134.3333333,142.6055165,20336.33333,0,0,0,0,0,0,0,0,1,201.5,52.0,299.0,20,0,0,0,0,0,0,1,52,1,299,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5895848,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.070661252,0.678443542,1965282.667,3402253.111,5893866,3,5895848,1965282.667,3402253.111,5893866,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.678443542,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1982.0,0.0,1982,1982,5893866.0,0.0,5893866,5893866,DDoS
53,33394,1,1,54,110,54,54,54.0,0.0,110,110,110.0,0.0,4911.061867,59.89099838,33394.0,0.0,33394,33394,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,29.94549919,29.94549919,54,110,72.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,109.0,54.0,110.0,32,0,0,0,0,0,0,1,54,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5698921,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.105661756,0.701887252,1899640.333,3258698.392,5662403,147,5698921,2849460.5,3978101.434,5662403,36518,0,0.0,0.0,0,0,0,0,0,0,72,32,0.526415439,0.175471813,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31530183,3,3,165,421,64,50,55.0,7.810249676,157,112,140.3333333,24.66441431,18.58536628,0.190293853,6306036.6,13900000.0,31300000,445,31400000,15700000.0,22000000.0,31300000,174680,31500000,15800000.0,22000000.0,31300000,196266,0,0,0,0,96,84,0.095146926,0.095146926,50,157,91.0,48.52490769,2354.666667,0,0,0,0,0,0,0,0,1,106.1666667,55.0,140.3333333,96,0,0,0,0,0,0,3,165,3,421,-1,-1,2,32,445.0,0.0,445,445,31300000.0,0.0,31300000,31300000,BENIGN
53,24025,2,2,72,160,36,36,36.0,0.0,80,80,80.0,0.0,9656.6077,166.4932362,8008.333333,13865.64406,24019,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,80,83.24661811,83.24661811,36,80,53.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,67.0,36.0,80.0,64,0,0,0,0,0,0,2,72,2,160,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,614292,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,18937.24808,13.02312255,87756.0,231799.2317,613427,4,639,319.5,446.1843789,635,4,614280,153570.0,306571.4542,613427,4,0,0,0,0,72,112,4.883670958,8.139451596,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,24279,2,2,98,530,49,49,49.0,0.0,265,265,265.0,0.0,25865.97471,164.7514313,8093.0,14011.42502,24272,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,40,82.37571564,82.37571564,49,265,135.4,118.3080724,13996.8,0,0,0,0,0,0,0,0,1,169.25,49.0,265.0,80,0,0,0,0,0,0,2,98,2,530,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100163752,6,4,370,11595,370,0,61.66666667,151.0518675,10147,0,2898.75,4880.140256,119.454391,0.099836516,11100000.0,33400000.0,100000000,0,100000000,20000000.0,44800000.0,100000000,0,20536,6845.333333,8382.88073,16262,196,0,0,0,0,200,136,0.059901909,0.039934606,0,10147,1087.727273,3036.125099,9218055.618,0,0,0,0,1,0,0,0,0,1196.5,61.66666667,2898.75,200,0,0,0,0,0,0,6,370,4,11595,251,235,1,32,4.0,0.0,4,4,100000000.0,0.0,100000000,100000000,DoS Hulk
80,3413039,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.78982045,1.464970075,853259.75,1705844.233,3412026,1,3413039,853259.75,1705844.233,3412026,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.464970075,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
2000,123,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,48780.4878,16260.1626,123.0,0.0,123,123,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,8130.081301,8130.081301,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,64240,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,17634,2,2,12,11,6,6,6.0,0.0,11,0,5.5,7.778174593,1304.298514,226.8345242,5878.0,9340.382005,16658,194,976,976.0,0.0,976,976,17440,17440.0,0.0,17440,17440,0,0,0,0,40,64,113.4172621,113.4172621,0,11,5.8,3.898717738,15.2,1,0,0,0,0,0,0,0,1,7.25,6.0,5.5,40,0,0,0,0,0,0,2,12,2,11,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53591,5464,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,3294.289898,549.0483163,2732.0,3859.388812,5461,3,5464,2732.0,3859.388812,5461,3,0,0.0,0.0,0,0,0,0,0,0,60,0,549.0483163,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,364,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5903969,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.677510332,1967989.667,3407597.245,5902744,128,5903969,2951984.5,4173004.104,5902744,1225,0,0.0,0.0,0,0,0,0,0,0,104,40,0.508132749,0.169377583,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
443,93069631,17,19,1856,5369,1458,0,109.1764706,351.5245787,1460,0,282.5789474,511.3430373,77.63004884,0.386807164,2659132.314,4387258.354,10000000,20,93100000,5816851.938,4948140.334,10000000,395,90600000,5035369.333,5150652.592,10000000,48,0,0,0,0,352,500,0.182658938,0.204148225,0,1460,195.2702703,440.7245706,194238.1471,0,0,0,1,0,0,0,0,1,200.6944444,109.1764706,282.5789474,352,0,0,0,0,0,0,17,1856,19,5369,8192,1038,16,20,92517.0,155965.2949,508424,40393,9978240.0,65756.24573,10000000,9803473,BENIGN
80,44880310,9,9,434,1774,434,0,48.22222222,144.6666667,1774,0,197.1111111,591.3333333,49.19752114,0.401066748,2640018.235,4351549.078,10000000,37,40300000,5037390.25,5345616.141,10100000,1475,44800000,5605437.625,4972120.657,10100000,2997,0,0,0,0,296,304,0.200533374,0.200533374,0,1774,116.2105263,413.5778281,171046.6199,0,0,0,1,0,0,0,0,1,122.6666667,48.22222222,197.1111111,296,0,0,0,0,0,0,9,434,9,1774,29200,939,1,32,64819.5,55671.67276,148327,36957,10000000.0,8370.617221,10000000,9998753,BENIGN
53,31106,4,2,176,352,44,44,44.0,0.0,176,176,176.0,0.0,16974.2171928245,192.8888317366,6221.2,13722.0186998852,30767,3,30818,10272.6666666667,17748.6275619647,30767,3,3,3.0,0.0,3,3,0,0,0,0,104,64,128.5925544911,64.2962772455,44,176,81.7142857143,64.4094048146,4148.5714285714,0,0,0,0,0,0,0,0,0,95.3333333333,44.0,176.0,104,0,0,0,0,0,0,4,176,2,352,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5878197,8,7,734,436,533,0,91.75,185.0689060864,261,0,62.2857142857,101.1413438143,199.0406241914,2.5518028742,419871.214285714,1503300.42993235,5641723,4,236470,33781.4285714286,41400.2496564821,78997,4,5800903,966817.166666667,2290571.26038125,5641777,4,0,0,0,0,268,232,1.3609615329,1.1908413413,0,533,73.125,143.7766207235,20671.7166666667,0,0,0,1,0,0,0,0,0,78.0,91.75,62.2857142857,268,0,0,0,0,0,0,8,734,7,436,65535,65,4,32,236470.0,0.0,236470,236470,5641723.0,0.0,5641723,5641723,BENIGN
51791,62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.064516129,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16129.0322580645,16129.0322580645,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,62,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,485,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4123.7113402062,485.0,0.0,485,485,485,485.0,0.0,485,485,0,0.0,0.0,0,0,0,0,0,0,64,0,4123.7113402062,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,249,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,109727987,4,3,537,0,520,0,134.25,257.2915013,0,0,0.0,0.0,4.89392009,0.063794117,18300000.0,44800000.0,110000000,4,110000000,36600000.0,63300000.0,110000000,649,110000000,54900000.0,77600000.0,110000000,5233,0,0,0,0,136,104,0.036453781,0.027340336,0,520,67.125,183.0858015,33520.41071,0,0,0,1,0,0,0,0,0,76.71428571,134.25,0.0,136,0,0,0,0,0,0,4,537,3,0,29200,235,2,32,5376.0,0.0,5376,5376,110000000.0,0.0,110000000,110000000,DoS Slowhttptest
53,60494,1,1,91,219,91,91,91.0,0.0,219,219,219.0,0.0,5124.475155,33.06113003,60494.0,0.0,60494,60494,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.53056501,16.53056501,91,219,133.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,200.5,91.0,219.0,32,0,0,0,0,0,0,1,91,1,219,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97864684,4,5,348,11595,342,0,87.0,170.0235278,8688,0,2319.0,3774.237539,122.0358511,0.091963716,12200000.0,34600000.0,97800000,4,97800000,32600000.0,56500000.0,97800000,4,77010,19252.5,31365.80276,65681,182,0,0,0,0,124,168,0.040872763,0.051090953,0,8688,1194.9,2783.033056,7745272.989,1,0,0,0,0,0,0,0,1,1327.666667,87.0,2319.0,124,0,0,0,0,0,0,4,348,5,11595,0,235,1,20,0.0,0.0,0,0,97800000.0,0.0,97800000,97800000,DoS Hulk
80,3395130,3,3,6,6,6,0,2.0,3.4641016151,6,0,2.0,3.4641016151,3.5344743795,1.7672371897,679026.0,949871.97810047,2025016,96,1370114,685057.0,935630.964943978,1346648,23466,3371760,1685880.0,479762.051540136,2025123,1346637,0,0,0,0,84,84,0.8836185949,0.8836185949,0,6,1.7142857143,2.9277002188,8.5714285714,0,0,0,1,0,0,0,0,1,2.0,2.0,2.0,84,0,0,0,0,0,0,3,6,3,6,8192,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97485342,16,2,2318,0,231,0,144.875,114.8488137,0,0,0.0,0.0,23.77793371,0.184643144,5734431.882,11100000.0,43100000,124,97500000,6499022.8,11600000.0,43100000,321,31500000,31500000.0,0.0,31500000,31500000,0,0,0,0,536,80,0.164127239,0.020515905,0,231,122.0,118.0578954,13937.66667,0,0,0,1,0,0,0,0,0,128.7777778,144.875,0.0,536,0,0,0,0,0,0,16,2318,2,0,29200,28960,11,32,4708778.0,6658538.887,9417076,480,11200000.0,6593532.792,19900000,5778201,DoS slowloris
443,60844951,14,14,2000,3463,1618,0,142.8571428571,428.4912452463,1615,2,247.3571428571,551.4050036244,89.7855928917,0.4601860884,2253516.7037037,4202175.04317593,10000182,41,60844951,4680380.84615385,5136145.71812862,10050606,313,60794222,4676478.61538462,5178604.67710114,10050749,215,0,0,0,0,292,284,0.2300930442,0.2300930442,0,1618,188.3793103448,480.0548639622,230452.672413793,0,0,0,1,0,0,0,0,1,195.1071428571,142.8571428571,247.3571428571,292,0,0,0,0,0,0,14,2000,14,3463,8192,32120,13,20,110914.333333333,147919.642877701,412854,50417,9966825.83333333,81441.5689078169,10000182,9800584,BENIGN
10003,78,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,102564.1026,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12820.51282,12820.51282,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,100171817,7,6,355,11595,355,0,50.71428571,134.1773879,4344,0,1932.5,1977.812908,119.2950309,0.129777021,8347651.417,28900000.0,100000000,1,100000000,16700000.0,40800000.0,100000000,1,145606,29121.2,58893.16691,134135,94,0,0,0,0,232,200,0.069879934,0.059897087,0,4344,853.5714286,1566.276904,2453223.341,0,0,0,0,1,0,0,0,0,919.2307692,50.71428571,1932.5,232,0,0,0,0,0,0,7,355,6,11595,274,235,1,32,5.0,0.0,5,5,100000000.0,0.0,100000000,100000000,DoS Hulk
2725,37,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27027.02703,27027.02703,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,3367825,3,3,6,6,6,0,2.0,3.464101615,6,0,2.0,3.464101615,3.563130507,1.781565254,673565.0,944836.8918,2023289,51,1344536,672268.0,917533.274,1321062,23474,3344424,1672212.0,496569.9797,2023340,1321084,0,0,0,0,84,84,0.890782627,0.890782627,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,1,2.0,2.0,2.0,84,0,0,0,0,0,0,3,6,3,6,8192,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2013,67,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,89552.23881,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14925.37313,14925.37313,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,31250,1,1,53,134,53,53,53.0,0.0,134,134,134.0,0.0,5984.0,64.0,31250.0,0.0,31250,31250,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.0,32.0,53,134,80.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,120.0,53.0,134.0,32,0,0,0,0,0,0,1,53,1,134,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98337883,5,7,378,11595,366,0,75.6,162.3662527,5792,0,1656.428571,2277.23252,121.7536888,0.122028252,8939807.545,29600000.0,98300000,1,98300000,24600000.0,49100000.0,98300000,1,98300000,16400000.0,40100000.0,98300000,66,0,0,0,0,144,232,0.050845105,0.071183147,0,5792,921.4615385,1812.385473,3284741.103,1,0,0,0,0,0,0,0,1,998.25,75.6,1656.428571,144,0,0,0,0,0,0,5,378,7,11595,0,235,2,20,12995.0,0.0,12995,12995,98300000.0,0.0,98300000,98300000,DoS Hulk
443,5336205,7,4,635,153,517,0,90.71428571,190.7072051,153,0,38.25,76.5,147.6704887,2.06139007,533620.5,1608915.078,5111491,1,5336205,889367.5,2117287.976,5210812,3,160226,53408.66667,49997.12328,99596,319,0,0,0,0,232,136,1.311793681,0.749596389,0,517,65.66666667,149.9947474,22498.42424,0,0,0,1,0,0,0,0,0,71.63636364,90.71428571,38.25,232,0,0,0,0,0,0,7,635,4,153,29200,4,3,32,224711.0,0.0,224711,224711,5111491.0,0.0,5111491,5111491,BENIGN
53,111290,2,2,92,260,46,46,46.0,0.0,130,130,130.0,0.0,3162.907719,35.94213317,37096.66667,64249.84736,111286,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,40,17.97106658,17.97106658,46,130,79.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,99.5,46.0,130.0,64,0,0,0,0,0,0,2,92,2,260,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8042,50,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,120000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20000.0,20000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
49157,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,1002,6,0,6,0,6,0,1.0,2.449489743,0,0,0.0,0.0,5988.023952,5988.023952,200.4,443.6370138,994,1,1002,200.4,443.6370138,994,1,0,0.0,0.0,0,0,0,0,0,0,180,0,5988.023952,0.0,0,6,0.857142857,2.267786838,5.142857143,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,180,0,0,0,0,0,0,6,6,0,0,274,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,80959,10,5,713,479,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,14723.5020195408,185.2789683667,5782.7857142857,9419.963426179,23246,3,80959,8995.4444444445,11336.7485871293,24179,3,50261,12565.25,13205.4662009084,24244,477,0,0,0,0,332,168,123.5193122445,61.7596561222,0,469,74.5,139.6662688936,19506.6666666667,0,0,0,1,0,0,0,0,0,79.4666666667,71.3,95.8,332,0,0,0,0,0,0,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,64838613,2,2,121,283,78,43,60.5,24.74873734,157,126,141.5,21.92031022,6.230855062,0.061691634,21600000.0,37400000.0,64700000,31491,64800000,64800000.0,0.0,64800000,64800000,64800000,64800000.0,0.0,64800000,64800000,0,0,0,0,64,64,0.030845817,0.030845817,43,157,89.4,50.85567815,2586.3,0,0,0,0,0,0,0,0,1,111.75,60.5,141.5,64,0,0,0,0,0,0,2,121,2,283,-1,-1,1,20,62245.0,0.0,62245,62245,64700000.0,0.0,64700000,64700000,BENIGN
59433,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.025974026,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.012987013,12987.012987013,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,110,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,842951,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,13793.20981,10.67677718,105368.875,288491.3499,819079,2,23006,11503.0,16264.87018,23004,2,842771,168554.2,363790.0561,819079,48,0,0,0,0,72,132,3.558925726,7.117851453,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,84626349,5,8,338,11595,326,0,67.6,144.4811406,7240,0,1449.375,2446.639966,141.0080919,0.153616458,7052195.75,24400000.0,84500000,2,84500000,21100000.0,42200000.0,84500000,2,84600000,12100000.0,31900000.0,84500000,70,0,0,0,0,144,264,0.059083253,0.094533205,0,7240,852.7857143,1934.162676,3740985.258,1,0,0,0,0,0,0,0,1,918.3846154,67.6,1449.375,144,0,0,0,0,0,0,5,338,8,11595,0,235,2,20,8990.0,0.0,8990,8990,84500000.0,0.0,84500000,84500000,DoS Hulk
53,184868,4,2,264,244,66,66,66.0,0.0,122,122,122.0,0.0,2747.906614,32.45558993,36973.6,66012.98877,152345,3,32520,10840.0,18769.36858,32513,3,3,3.0,0.0,3,3,0,0,0,0,80,64,21.63705996,10.81852998,66,122,82.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,95.66666667,66.0,122.0,80,0,0,0,0,0,0,4,264,2,244,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
17988,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
42680,7924457,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.542898018,0.75714967,1584891.4,3538185.167,7914187,4,0,0.0,0.0,0,0,7916814,1979203.5,3956655.847,7914187,4,0,0,0,0,20,100,0.126191612,0.630958058,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,10270.0,0.0,10270,10270,7914187.0,0.0,7914187,7914187,BENIGN
1556,72,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,111111.1111,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13888.88889,13888.88889,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,117,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,51282.05128,17094.01709,117.0,0.0,117,117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,8547.008547,8547.008547,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
